# Handy Radiology rules v2
# TYPE<TAB>SOURCE<TAB>TARGET
MAP	calcificacao de partes moles	calcificação de partes moles
MAP	coluna anterior do acetabulo	coluna anterior do acetábulo
MAP	fratura de canto metafisario	fratura de canto metafisário
MAP	fratura diafisaria da fibula	fratura diafisária da fíbula
MAP	fratura do epicondilo medial	fratura do epicôndilo medial
MAP	fratura do maleolo posterior	fratura do maléolo posterior
MAP	fratura metafisaria classica	fratura metafisária clássica
ALIAS	fratura tipo ii do odontoide	fratura tipo II do odontoide
MAP	luxacao posterior do quadril	luxação posterior do quadril
MAP	parede anterior do acetabulo	parede anterior do acetábulo
MAP	reacao periosteal espiculada	reação periosteal espiculada
ALIAS	sem extensao intra articular	sem extensão intra-articular
MAP	articulacao interfalangeana	articulação interfalangeana
MAP	fratura diafisaria da tibia	fratura diafisária da tíbia
MAP	fratura em espiral da tibia	fratura em espiral da tíbia
ALIAS	fratura tipo i do odontoide	fratura tipo I do odontoide
MAP	lesao osteocondral do talus	lesão osteocondral do tálus
MAP	luxacao anterior do quadril	luxação anterior do quadril
MAP	ossificacao de partes moles	ossificação de partes moles
ALIAS	partes moles pre vertebrais	partes moles pré-vertebrais
MAP	processo posterior do talus	processo posterior do tálus
MAP	reacao periosteal agressiva	reação periosteal agressiva
MAP	reducao do espaco articular	redução do espaço articular
MAP	separacao acromioclavicular	separação acromioclavicular
MAP	subluxacao da cabeca radial	subluxação da cabeça radial
MAP	terco proximal da clavicula	terço proximal da clavícula
MAP	triade terrivel do cotovelo	tríade terrível do cotovelo
MAP	cardiomegalia radiografica	cardiomegalia radiográfica
ALIAS	classificacao de meyerding	classificação de Meyerding
ALIAS	classificacao de schatzker	classificação de Schatzker
MAP	coalizao calcaneonavicular	coalizão calcaneonavicular
ALIAS	componente intra articular	componente intra-articular
MAP	diastase da sinfise pubica	diástase da sínfise púbica
MAP	distancia coracoclavicular	distância coracoclavicular
ALIAS	doenca de osgood schlatter	doença de Osgood Schlatter
MAP	elevacao hemidiafragmatica	elevação hemidiafragmática
MAP	epicondilo femoral lateral	epicôndilo femoral lateral
MAP	fratura do condilo lateral	fratura do côndilo lateral
MAP	fratura do maleolo lateral	fratura do maléolo lateral
MAP	fratura do tuberculo maior	fratura do tubérculo maior
MAP	fratura do tuberculo menor	fratura do tubérculo menor
ALIAS	histiocitose de langerhans	histiocitose de Langerhans
MAP	lesao metafisaria classica	lesão metafisária clássica
MAP	luxacao posterior do ombro	luxação posterior do ombro
MAP	pseudoartrose hipertrofica	pseudoartrose hipertrófica
MAP	reacao periosteal laminada	reação periosteal laminada
MAP	zona de transicao estreita	zona de transição estreita
MAP	achatamento diafragmatico	achatamento diafragmático
MAP	articulacao patelofemoral	articulação patelofemoral
MAP	articulacoes sacroiliacas	articulações sacroilíacas
MAP	avulsao da espinha tibial	avulsão da espinha tibial
MAP	cisto osseo aneurismatico	cisto ósseo aneurismático
ALIAS	classificacao de gartland	classificação de Gartland
ALIAS	classificacao de rockwood	classificação de Rockwood
MAP	colapso da cabeca femoral	colapso da cabeça femoral
MAP	epicondilo femoral medial	epicôndilo femoral medial
MAP	fratura do colo cirurgico	fratura do colo cirúrgico
MAP	fratura do condilo medial	fratura do côndilo medial
MAP	fratura do maleolo medial	fratura do maléolo medial
MAP	fratura dos ramos pubicos	fratura dos ramos púbicos
MAP	fratura intertrocanterica	fratura intertrocantérica
MAP	fratura proximal do umero	fratura proximal do úmero
MAP	fratura transtrocanterica	fratura transtrocantérica
ALIAS	indice de caton deschamps	índice de Caton Deschamps
MAP	luxacao acromioclavicular	luxação acromioclavicular
MAP	luxacao anterior do ombro	luxação anterior do ombro
MAP	luxacao inferior do ombro	luxação inferior do ombro
MAP	magnificacao radiografica	magnificação radiográfica
MAP	processo lateral do talus	processo lateral do tálus
MAP	reacao periosteal lamelar	reação periosteal lamelar
MAP	retificacao diafragmatica	retificação diafragmática
MAP	sinal do cachorro escoces	sinal do cachorro escocês
MAP	sindesmofito nao marginal	sindesmófito não marginal
MAP	sobreposicao tibiofibular	sobreposição tibiofibular
MAP	supinacao rotacao externa	supinação rotação externa
MAP	terco distal da clavicula	terço distal da clavícula
MAP	tumefacao de partes moles	tumefação de partes moles
MAP	alteracoes degenerativas	alterações degenerativas
MAP	articulacao femorotibial	articulação femorotibial
MAP	calcificacao do manguito	calcificação do manguito
ALIAS	classificacao de hawkins	classificação de Hawkins
ALIAS	classificacao de pauwels	classificação de Pauwels
MAP	eventracao diafragmatica	eventração diafragmática
ALIAS	extensao intra articular	extensão intra-articular
ALIAS	falso perfil de lequesne	falso perfil de Lequesne
MAP	fratura com sobreposicao	fratura com sobreposição
MAP	fratura da cabeca radial	fratura da cabeça radial
MAP	fratura do colo do talus	fratura do colo do tálus
MAP	hiperinsuflacao pulmonar	hiperinsuflação pulmonar
ALIAS	incidencia de lowenstein	incidência de Lowenstein
ALIAS	indice de insall salvati	índice de Insall Salvati
MAP	mineralizacao preservada	mineralização preservada
MAP	pneumotorax hipertensivo	pneumotórax hipertensivo
MAP	pronacao rotacao externa	pronação rotação externa
MAP	reacao periosteal solida	reação periosteal sólida
MAP	regiao transtrocanterica	região transtrocantérica
MAP	sem evidencia de fratura	sem evidência de fratura
ALIAS	sinding larsen johansson	Sinding Larsen Johansson
MAP	terco medio da clavicula	terço médio da clavícula
MAP	tuberosidade do calcaneo	tuberosidade do calcâneo
MAP	variancia ulnar negativa	variância ulnar negativa
MAP	variancia ulnar positiva	variância ulnar positiva
MAP	apagamento costofrenico	apagamento costofrênico
ALIAS	articulacao de lisfranc	articulação de Lisfranc
MAP	articulacao glenoumeral	articulação glenoumeral
MAP	articulacao sacroiliaca	articulação sacroilíaca
MAP	artropatia inflamatoria	artropatia inflamatória
MAP	calcificacao puntiforme	calcificação puntiforme
ALIAS	classificacao de garden	classificação de Garden
MAP	condilo femoral lateral	côndilo femoral lateral
MAP	consolidacao incompleta	consolidação incompleta
MAP	densidade mineral ossea	densidade mineral óssea
MAP	deslizamento epifisario	deslizamento epifisário
MAP	desvio do eixo mecanico	desvio do eixo mecânico
MAP	dissociacao escafolunar	dissociação escafolunar
MAP	distancia atlantodental	distância atlantodental
MAP	eminencia intercondilar	eminência intercondilar
MAP	fibroma nao ossificante	fibroma não ossificante
MAP	fragmento intermediario	fragmento intermediário
MAP	fratura do anel pelvico	fratura do anel pélvico
MAP	fratura do pilao tibial	fratura do pilão tibial
MAP	fratura do plato tibial	fratura do platô tibial
ALIAS	fratura extra articular	fratura extra-articular
ALIAS	fratura intra articular	fratura intra-articular
MAP	fratura subtrocanterica	fratura subtrocantérica
ALIAS	incidencia de rosenberg	incidência de Rosenberg
MAP	incongruencia articular	incongruência articular
ALIAS	lesao de essex lopresti	lesão de Essex Lopresti
MAP	mineralizacao condroide	mineralização condroide
MAP	osteolise periprotetica	osteólise periprotética
MAP	projecoes radiograficas	projeções radiográficas
MAP	redistribuicao vascular	redistribuição vascular
MAP	retardo de consolidacao	retardo de consolidação
MAP	zona de transicao ampla	zona de transição ampla
MAP	adelgacamento cortical	adelgaçamento cortical
MAP	afrouxamento protetico	afrouxamento protético
MAP	alinhamento do retrope	alinhamento do retropé
MAP	alteracao degenerativa	alteração degenerativa
ALIAS	articulacao de chopart	articulação de Chopart
MAP	atraso de consolidacao	atraso de consolidação
MAP	ausencia de gas distal	ausência de gás distal
MAP	calcificacao salpicada	calcificação salpicada
MAP	centros de ossificacao	centros de ossificação
MAP	cisto osseo unicameral	cisto ósseo unicameral
ALIAS	classificacao de mason	classificação de Mason
ALIAS	classificacao de weber	classificação de Weber
MAP	componentes proteticos	componentes protéticos
MAP	condilo femoral medial	côndilo femoral medial
ALIAS	deformidade de haglund	deformidade de Haglund
MAP	desmineralizacao ossea	desmineralização óssea
ALIAS	fratura de maisonneuve	fratura de Maisonneuve
MAP	fratura metadiafisaria	fratura metadiafisária
MAP	fratura por compressao	fratura por compressão
MAP	fratura por impactacao	fratura por impactação
MAP	granuloma eosinofilico	granuloma eosinofílico
ALIAS	incidencia de merchant	incidência de Merchant
MAP	inclinacao do calcaneo	inclinação do calcâneo
MAP	infeccao periprotetica	infecção periprotética
MAP	irregularidade fisaria	irregularidade fisária
MAP	nucleos de ossificacao	núcleos de ossificação
MAP	ossificacao incompleta	ossificação incompleta
MAP	osteocondrite do talus	osteocondrite do tálus
MAP	padrao reticulonodular	padrão reticulonodular
MAP	pseudoartrose atrofica	pseudoartrose atrófica
MAP	radiografia panoramica	radiografia panorâmica
MAP	regiao subtrocanterica	região subtrocantérica
MAP	relacao cardiotoracica	relação cardiotorácica
MAP	tuberculo do escafoide	tubérculo do escafoide
MAP	velamento costofrenico	velamento costofrênico
ALIAS	artropatia de charcot	artropatia de Charcot
ALIAS	aumento pre vertebral	aumento pré-vertebral
MAP	calcificacao vascular	calcificação vascular
MAP	centro de ossificacao	centro de ossificação
ALIAS	classificacao de neer	classificação de Neer
MAP	coalizao talocalcanea	coalizão talocalcânea
MAP	congruencia articular	congruência articular
MAP	consolidacao em curso	consolidação em curso
MAP	cuneiforme intermedio	cuneiforme intermédio
MAP	diastase tibiofibular	diástase tibiofibular
MAP	estresse radiografico	estresse radiográfico
MAP	fratura com distracao	fratura com distração
MAP	fratura periprotetica	fratura periprotética
MAP	indice cardiotoracico	índice cardiotorácico
MAP	juncao craniocervical	junção craniocervical
ALIAS	linha de hilgenreiner	linha de Hilgenreiner
MAP	marcador radiografico	marcador radiográfico
MAP	maturacao esqueletica	maturação esquelética
MAP	nivel gordura liquido	nível gordura líquido
MAP	nucleo de ossificacao	núcleo de ossificação
MAP	osteofitos vertebrais	osteófitos vertebrais
MAP	padrao nao obstrutivo	padrão não obstrutivo
MAP	padrao roido de traca	padrão roído de traça
MAP	projecao com estresse	projeção com estresse
MAP	projecao radiografica	projeção radiográfica
ALIAS	sinal de terry thomas	sinal de Terry Thomas
MAP	sinal do grao de cafe	sinal do grão de café
MAP	sindesmofito marginal	sindesmófito marginal
MAP	subsidencia protetica	subsidência protética
MAP	superficie subcondral	superfície subcondral
MAP	sustentaculo do talus	sustentáculo do tálus
MAP	tendinopatia calcaria	tendinopatia calcária
MAP	alinhamento mecanico	alinhamento mecânico
MAP	arqueamento plastico	arqueamento plástico
MAP	calcificacao condral	calcificação condral
MAP	cefalizacao vascular	cefalização vascular
MAP	coluna sacrococcigea	coluna sacrococcígea
MAP	componente protetico	componente protético
MAP	consolidacao viciosa	consolidação viciosa
MAP	deformidade plastica	deformidade plástica
MAP	diafise metacarpiana	diáfise metacarpiana
MAP	diastase escafolunar	diástase escafolunar
MAP	fratura com diastase	fratura com diástase
ALIAS	fratura de jefferson	fratura de Jefferson
ALIAS	fratura de monteggia	fratura de Monteggia
MAP	fratura do odontoide	fratura do odontóide
MAP	fratura nao desviada	fratura não desviada
MAP	gas subdiafragmatico	gás subdiafragmático
MAP	linha ilioisquiatica	linha ilioisquiática
MAP	luxacao do semilunar	luxação do semilunar
MAP	osteomielite cronica	osteomielite crônica
MAP	pincamento articular	pinçamento articular
MAP	plato tibial lateral	platô tibial lateral
MAP	protrusao acetabular	protrusão acetabular
MAP	radiografia de torax	radiografia de tórax
MAP	radiografia portatil	radiografia portátil
MAP	ramo pubico inferior	ramo púbico inferior
MAP	ramo pubico superior	ramo púbico superior
MAP	retificacao cervical	retificação cervical
MAP	superficie articular	superfície articular
ALIAS	tecido pre vertebral	tecido pré-vertebral
MAP	trauma nao acidental	trauma não acidental
ALIAS	triangulos de codman	triângulos de Codman
MAP	alargamento fisario	alargamento fisário
MAP	angulo centro borda	ângulo centro borda
MAP	angulo femorotibial	ângulo femorotibial
MAP	angulo talocalcaneo	ângulo talocalcâneo
MAP	ar subdiafragmatico	ar subdiafragmático
MAP	cabeca do metacarpo	cabeça do metacarpo
MAP	calculos radiopacos	cálculos radiopacos
MAP	cisto osseo simples	cisto ósseo simples
MAP	depressao articular	depressão articular
MAP	entesofito calcaneo	entesófito calcâneo
MAP	espaco claro medial	espaço claro medial
MAP	espaco tibiofibular	espaço tibiofibular
MAP	espinha da escapula	espinha da escápula
MAP	fratura com rotacao	fratura com rotação
ALIAS	fratura de galeazzi	fratura de Galeazzi
ALIAS	fratura de lisfranc	fratura de Lisfranc
MAP	fratura do calcaneo	fratura do calcâneo
MAP	fratura do olecrano	fratura do olécrano
MAP	fratura em explosao	fratura em explosão
MAP	fratura metafisaria	fratura metafisária
MAP	fratura por avulsao	fratura por avulsão
MAP	gas em partes moles	gás em partes moles
ALIAS	incidencia de judet	incidência de Judet
MAP	incidencia em tunel	incidência em túnel
MAP	insuflacao cortical	insuflação cortical
MAP	lesao nao acidental	lesão não acidental
MAP	lesao osteoblastica	lesão osteoblástica
MAP	luxacao do cotovelo	luxação do cotovelo
MAP	luxacao glenoumeral	luxação glenoumeral
MAP	material de sintese	material de síntese
MAP	membrana interossea	membrana interóssea
MAP	mineralizacao ossea	mineralização óssea
MAP	navicular acessorio	navicular acessório
MAP	osteofito vertebral	osteófito vertebral
MAP	penetracao adequada	penetração adequada
MAP	plato tibial medial	platô tibial medial
MAP	posicao ortostatica	posição ortostática
ALIAS	projecao de grashey	projeção de Grashey
MAP	projecao tangencial	projeção tangencial
MAP	rebordo esclerotico	rebordo esclerótico
MAP	regiao trocanterica	região trocantérica
MAP	remodelamento osseo	remodelamento ósseo
MAP	rotacao do paciente	rotação do paciente
MAP	seios costofrenicos	seios costofrênicos
MAP	separacao articular	separação articular
MAP	stress radiografico	stress radiográfico
ALIAS	triangulo de codman	triângulo de Codman
MAP	tunel intercondilar	túnel intercondilar
ALIAS	abscesso de brodie	abscesso de Brodie
MAP	angulo capitolunar	ângulo capitolunar
MAP	angulo escafolunar	ângulo escafolunar
MAP	artrite psoriasica	artrite psoriásica
MAP	congestao vascular	congestão vascular
MAP	consolidacao lobar	consolidação lobar
MAP	consolidacao ossea	consolidação óssea
MAP	corticais integras	corticais íntegras
MAP	dedo em telescopio	dedo em telescópio
MAP	diafise clavicular	diáfise clavicular
MAP	diastase articular	diástase articular
MAP	dilatacao de alcas	dilatação de alças
MAP	distensao de alcas	distensão de alças
MAP	epicondilo lateral	epicôndilo lateral
MAP	escoliose toracica	escoliose torácica
MAP	espaco glenoumeral	espaço glenoumeral
MAP	fechamento fisario	fechamento fisário
MAP	fratura apofisaria	fratura apofisária
ALIAS	fratura de bennett	fratura de Bennett
ALIAS	fratura de hangman	fratura de Hangman
ALIAS	fratura de rolando	fratura de Rolando
ALIAS	fratura de tillaux	fratura de Tillaux
ALIAS	fratura de toddler	fratura de Toddler
MAP	fratura diafisaria	fratura diafisária
MAP	fratura epifisaria	fratura epifisária
MAP	fratura patologica	fratura patológica
ALIAS	hill sachs reverso	Hill Sachs reverso
MAP	hipertransparencia	hipertransparência
ALIAS	incidencia de dunn	incidência de Dunn
MAP	incidencia lateral	incidência lateral
MAP	incidencia skyline	incidência skyline
MAP	incidencia sunrise	incidência sunrise
MAP	juncao cabeca colo	junção cabeça colo
MAP	lagrima acetabular	lágrima acetabular
MAP	laminas vertebrais	lâminas vertebrais
ALIAS	legg calve perthes	Legg Calvé Perthes
MAP	lesao sindesmotica	lesão sindesmótica
MAP	lingua do calcaneo	língua do calcâneo
MAP	linha iliopectinea	linha iliopectínea
ALIAS	linhas b de kerley	linhas B de Kerley
ALIAS	luxacao de chopart	luxação de Chopart
MAP	luxacao do quadril	luxação do quadril
MAP	margem esclerotica	margem esclerótica
MAP	migracao protetica	migração protética
MAP	niveis hidroaereos	níveis hidroaéreos
MAP	osteofito marginal	osteófito marginal
MAP	pneumotorax apical	pneumotórax apical
MAP	projecao lordotica	projeção lordótica
MAP	projecao transoral	projeção transoral
MAP	radiotransparencia	radiotransparência
MAP	retificacao lombar	retificação lombar
ALIAS	reverse hill sachs	reverse Hill Sachs
MAP	rotacao inadequada	rotação inadequada
MAP	tendinite calcaria	tendinite calcária
MAP	trabeculacao ossea	trabeculação óssea
ALIAS	triangulo de kager	triângulo de Kager
ALIAS	tuberculo de gerdy	tubérculo de Gerdy
MAP	alcas distendidas	alças distendidas
MAP	angulo acetabular	ângulo acetabular
ALIAS	angulo de gissane	ângulo de Gissane
MAP	calculo radiopaco	cálculo radiopaco
MAP	corpo da escapula	corpo da escápula
ALIAS	doenca de perthes	doença de Perthes
MAP	epicondilo medial	epicôndilo medial
MAP	erosoes marginais	erosões marginais
MAP	fenomeno do vacuo	fenômeno do vácuo
ALIAS	fios de kirschner	fios de Kirschner
MAP	fratura acetabulo	fratura acetábulo
MAP	fratura clavicula	fratura clavícula
MAP	fratura da fibula	fratura da fíbula
ALIAS	fratura de barton	fratura de Barton
ALIAS	fratura de chance	fratura de Chance
ALIAS	fratura de colles	fratura de Colles
ALIAS	fratura de segond	fratura de Segond
MAP	hipotransparencia	hipotransparência
MAP	incidencia axilar	incidência axilar
MAP	indice acetabular	índice acetabular
ALIAS	lesao de lisfranc	lesão de Lisfranc
MAP	lesao esclerotica	lesão esclerótica
MAP	lesao insuflativa	lesão insuflativa
MAP	lesao osteolitica	lesão osteolítica
ALIAS	linha b de kerley	linha B de Kerley
MAP	luxacao perilunar	luxação perilunar
MAP	maleolo posterior	maléolo posterior
MAP	metastases osseas	metástases ósseas
MAP	padrao geografico	padrão geográfico
MAP	padrao obstrutivo	padrão obstrutivo
MAP	padrao permeativo	padrão permeativo
ALIAS	pellegrini stieda	Pellegrini Stieda
MAP	pincamento discal	pinçamento discal
MAP	platos vertebrais	platôs vertebrais
ALIAS	projecao de zanca	projeção de Zanca
MAP	projecao em carga	projeção em carga
MAP	protese articular	prótese articular
MAP	ramo isquiopubico	ramo isquiopúbico
MAP	remodelacao ossea	remodelação óssea
ALIAS	salter harris iii	Salter Harris III
MAP	seio costofrenico	seio costofrênico
MAP	silhueta cardiaca	silhueta cardíaca
MAP	soltura protetica	soltura protética
ALIAS	tanner whitehouse	Tanner Whitehouse
ALIAS	tipo rockwood iii	tipo Rockwood III
MAP	trabeculado osseo	trabeculado ósseo
MAP	tracos de fratura	traços de fratura
MAP	trigono posterior	trígono posterior
MAP	vacuo intradiscal	vácuo intradiscal
MAP	vertebra quadrada	vértebra quadrada
MAP	vidro fosco osseo	vidro fosco ósseo
ALIAS	angulo de bohler	ângulo de Böhler
ALIAS	angulo de tonnis	ângulo de Tönnis
ALIAS	angulo de wiberg	ângulo de Wiberg
MAP	boxer s fracture	boxer's fracture
MAP	cabeca da fibula	cabeça da fíbula
MAP	cicatriz fisaria	cicatriz fisária
MAP	colo da escapula	colo da escápula
MAP	corticais osseas	corticais ósseas
MAP	decubito lateral	decúbito lateral
MAP	decubito ventral	decúbito ventral
MAP	erosao endosteal	erosão endosteal
MAP	erosoes centrais	erosões centrais
MAP	espiculas osseas	espículas ósseas
MAP	esporao calcaneo	esporão calcâneo
ALIAS	fio de kirschner	fio de Kirschner
MAP	fratura calcaneo	fratura calcâneo
MAP	fratura da tibia	fratura da tíbia
ALIAS	fratura de jones	fratura de Jones
ALIAS	fratura de smith	fratura de Smith
MAP	fratura escapula	fratura escápula
MAP	fratura instavel	fratura instável
ALIAS	gordura de hoffa	gordura de Hoffa
ALIAS	gordura de kager	gordura de Kager
MAP	halo esclerotico	halo esclerótico
MAP	inclinacao talar	inclinação talar
MAP	lamina vertebral	lâmina vertebral
ALIAS	lesao de bankart	lesão de Bankart
MAP	lesao permeativa	lesão permeativa
ALIAS	linha de shenton	linha de Shenton
ALIAS	linhas de kerley	linhas de Kerley
MAP	nivel hidroaereo	nível hidroaéreo
ALIAS	osgood schlatter	Osgood-Schlatter
MAP	padrao reticular	padrão reticular
MAP	pescoco de cisne	pescoço de cisne
MAP	pronacao abducao	pronação abdução
ALIAS	salter harris ii	Salter Harris II
ALIAS	salter harris iv	Salter Harris IV
ALIAS	sarcoma de ewing	sarcoma de Ewing
MAP	supinacao aducao	supinação adução
ALIAS	tipo rockwood ii	tipo Rockwood II
ALIAS	tipo rockwood iv	tipo Rockwood IV
ALIAS	tipo rockwood vi	tipo Rockwood VI
MAP	traco de fratura	traço de fratura
MAP	valgo do retrope	valgo do retropé
ALIAS	angulo de meary	ângulo de Meary
MAP	anquilose ossea	anquilose óssea
ALIAS	arco de shenton	arco de Shenton
MAP	artrite septica	artrite séptica
MAP	balanco sagital	balanço sagital
MAP	cabeca do radio	cabeça do rádio
MAP	cabeca do talus	cabeça do tálus
ALIAS	caton deschamps	Caton-Deschamps
MAP	coalizao tarsal	coalizão tarsal
MAP	coluna toracica	coluna torácica
MAP	congestao hilar	congestão hilar
MAP	decubito dorsal	decúbito dorsal
MAP	densidade ossea	densidade óssea
MAP	diafise femoral	diáfise femoral
MAP	diafise fibular	diáfise fibular
ALIAS	doenca por cppd	doença por CPPD
MAP	erosao cortical	erosão cortical
MAP	erosao marginal	erosão marginal
MAP	escassez de gas	escassez de gás
MAP	esclerose ossea	esclerose óssea
MAP	espacos discais	espaços discais
MAP	fibula proximal	fíbula proximal
MAP	fragmento osseo	fragmento ósseo
MAP	fratura estavel	fratura estável
MAP	fratura fisaria	fratura fisária
ALIAS	fratura luxacao	fratura-luxação
MAP	fratura obliqua	fratura oblíqua
MAP	hiperinsuflacao	hiperinsuflação
MAP	hiperpenetracao	hiperpenetração
MAP	ileo paralitico	íleo paralítico
MAP	involucro osseo	invólucro ósseo
ALIAS	lesao de stener	lesão de Stener
MAP	lesao expansiva	lesão expansiva
ALIAS	linha de perkin	linha de Perkin
ALIAS	lipo hemartrose	lipo-hemartrose
MAP	maleolo lateral	maléolo lateral
MAP	metadiafisarias	metadiafisárias
MAP	metadiafisarios	metadiafisários
MAP	metastase ossea	metástase óssea
ALIAS	meyers mckeever	Meyers McKeever
MAP	obliqua externa	oblíqua externa
MAP	obliqua interna	oblíqua interna
MAP	obliquo externo	oblíquo externo
MAP	obliquo interno	oblíquo interno
MAP	padrao alveolar	padrão alveolar
MAP	plato vertebral	platô vertebral
MAP	projecao apical	projeção apical
MAP	projecao axilar	projeção axilar
MAP	projecao outlet	projeção outlet
MAP	rarefacao ossea	rarefação óssea
MAP	regiao proximal	região proximal
ALIAS	salter harris i	Salter Harris I
ALIAS	salter harris v	Salter Harris V
ALIAS	sinal de rigler	sinal de Rigler
ALIAS	sinal de risser	sinal de Risser
ALIAS	tipo rockwood i	tipo Rockwood I
ALIAS	tipo rockwood v	tipo Rockwood V
MAP	trocanter maior	trocânter maior
MAP	trocanter menor	trocânter menor
MAP	troclea femoral	tróclea femoral
MAP	tuberculo maior	tubérculo maior
MAP	tuberculo menor	tubérculo menor
MAP	variancia ulnar	variância ulnar
MAP	varo do retrope	varo do retropé
ALIAS	acro osteolise	acro-osteólise
MAP	alca sentinela	alça sentinela
ALIAS	angulo de cobb	ângulo de Cobb
MAP	cabeca femoral	cabeça femoral
MAP	colo anatomico	colo anatômico
MAP	colo cirurgico	colo cirúrgico
MAP	colo da fibula	colo da fíbula
MAP	cortical ossea	cortical óssea
ALIAS	coxim de hoffa	coxim de Hoffa
ALIAS	coxim de kager	coxim de Kager
MAP	diafise radial	diáfise radial
MAP	diafise tibial	diáfise tibial
MAP	diafise umeral	diáfise umeral
MAP	eixo anatomico	eixo anatômico
MAP	epimetafisaria	epimetafisária
MAP	epimetafisario	epimetafisário
MAP	erosao central	erosão central
MAP	erosoes osseas	erosões ósseas
MAP	espicula ossea	espícula óssea
ALIAS	essex lopresti	Essex-Lopresti
MAP	expansao ossea	expansão óssea
MAP	femur proximal	fêmur proximal
MAP	fratura coccix	fratura cóccix
MAP	fratura fibula	fratura fíbula
MAP	hipopenetracao	hipopenetração
MAP	ileo adinamico	íleo adinâmico
ALIAS	insall salvati	Insall-Salvati
ALIAS	linha de klein	linha de Klein
MAP	maleolo medial	maléolo medial
MAP	metadiafisaria	metadiafisária
MAP	metadiafisario	metadiafisário
MAP	outlet pelvico	outlet pélvico
MAP	pinca maleolar	pinça maleolar
MAP	posicao supina	posição supina
MAP	projecao axial	projeção axial
MAP	projecao inlet	projeção inlet
MAP	reducao discal	redução discal
ALIAS	reverse segond	reverse Segond
MAP	roido de traca	roído de traça
MAP	segond reverso	Segond reverso
MAP	sem subluxacao	sem subluxação
MAP	sinfise pubica	sínfise púbica
MAP	superexposicao	superexposição
MAP	terco proximal	terço proximal
MAP	tibia proximal	tíbia proximal
MAP	torax instavel	tórax instável
MAP	troclea umeral	tróclea umeral
MAP	acroosteolise	acroosteólise
MAP	aneis e arcos	anéis e arcos
MAP	bankart osseo	Bankart ósseo
MAP	barton dorsal	Barton dorsal
MAP	botao aortico	botão aórtico
MAP	cabeca umeral	cabeça umeral
MAP	colo do radio	colo do rádio
MAP	colo do talus	colo do tálus
MAP	crista iliaca	crista ilíaca
MAP	diafise ulnar	diáfise ulnar
MAP	eixo mecanico	eixo mecânico
MAP	espaco discal	espaço discal
MAP	falange media	falange média
MAP	fratura femur	fratura fêmur
MAP	fratura radio	fratura rádio
MAP	fratura talus	fratura tálus
MAP	fratura tibia	fratura tíbia
MAP	fratura umero	fratura úmero
MAP	fusao fisaria	fusão fisária
ALIAS	greulich pyle	Greulich Pyle
ALIAS	incidencia ap	incidência AP
ALIAS	incidencia pa	incidência PA
MAP	incongruencia	incongruência
MAP	inlet pelvico	inlet pélvico
MAP	lapis em taca	lápis em taça
MAP	lesao fisaria	lesão fisária
MAP	linha fisaria	linha fisária
MAP	medular ossea	medular óssea
ALIAS	meyerding iii	Meyerding III
MAP	osteossintese	osteossíntese
MAP	placa fisaria	placa fisária
MAP	posicao de ra	posição de rã
MAP	radiograficas	radiográficas
MAP	radiograficos	radiográficos
MAP	regiao distal	região distal
ALIAS	salter harris	Salter Harris
ALIAS	schatzker iii	Schatzker III
MAP	sindesmofitos	sindesmófitos
ALIAS	stryker notch	Stryker notch
MAP	troclea talar	tróclea talar
MAP	ancora ossea	âncora óssea
MAP	anel pelvico	anel pélvico
MAP	barton volar	Barton volar
ALIAS	bony bankart	bony Bankart
MAP	cloaca ossea	cloaca óssea
MAP	entesopatica	entesopática
MAP	entesopatico	entesopático
MAP	erosao ossea	erosão óssea
MAP	femur distal	fêmur distal
MAP	gota tofacea	gota tofácea
MAP	grao de cafe	grão de café
MAP	halux rigido	hálux rígido
ALIAS	hilgenreiner	Hilgenreiner
ALIAS	lauge hansen	Lauge-Hansen
MAP	metafisarias	metafisárias
MAP	metafisarios	metafisários
ALIAS	meyerding ii	Meyerding II
ALIAS	meyerding iv	Meyerding IV
MAP	pilao tibial	pilão tibial
MAP	plato tibial	platô tibial
ALIAS	pseudo jones	pseudo Jones
MAP	radio distal	rádio distal
MAP	radiografica	radiográfica
MAP	radiografico	radiográfico
ALIAS	schatzker ii	Schatzker II
ALIAS	schatzker iv	Schatzker IV
ALIAS	schatzker vi	Schatzker VI
MAP	sindesmofito	sindesmófito
MAP	sobreposicao	sobreposição
MAP	subexposicao	subexposição
MAP	superposicao	superposição
MAP	terco distal	terço distal
ALIAS	terry thomas	Terry Thomas
MAP	diafisarias	diafisárias
MAP	diafisarios	diafisários
MAP	entesofitos	entesófitos
MAP	epifisarias	epifisárias
MAP	epifisarios	epifisários
MAP	epimetafise	epimetáfise
MAP	halux valgo	hálux valgo
MAP	idade ossea	idade óssea
MAP	incidencias	incidências
MAP	lesao mista	lesão mista
ALIAS	maisonneuve	Maisonneuve
MAP	metadiafise	metadiáfise
MAP	metafisaria	metafisária
MAP	metafisario	metafisário
ALIAS	meyerding i	Meyerding I
ALIAS	meyerding v	Meyerding V
ALIAS	pauwels iii	Pauwels III
MAP	pelve ossea	pelve óssea
ALIAS	schatzker i	Schatzker I
ALIAS	schatzker v	Schatzker V
MAP	sem luxacao	sem luxação
MAP	terco medio	terço médio
MAP	y escapular	Y escapular
ALIAS	angulo hka	ângulo HKA
MAP	apofisaria	apofisária
